match_id,mqi_score,mqi_tier,mqi_explanation,primary_drag,comp_competitiveness,comp_skill_balance,comp_quit_penalty,comp_comeback_factor,skill_gap,normalized_skill_gap,score_diff_abs,match_competitiveness,comeback_flag,home_win,home_goals,away_goals,time_bucket,day_of_week,is_weekend
1,80.92,Elite,MQI: 80.9 (Elite) | Competitiveness: 82 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,3,0.8235294117647058,0,0,9,6,morning,Tuesday,0
8518,97.75,Elite,MQI: 97.8 (Elite) | Competitiveness: 100 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,100.0,100.0,100,85.0,0.0,0.0,0,1.0,1,0,9,9,morning,Sunday,1
8519,75.6,Good,MQI: 75.6 (Good) | Competitiveness: 76 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,4,0.7647058823529411,0,1,9,5,morning,Monday,0
8520,94.36,Elite,MQI: 94.4 (Elite) | Competitiveness: 94 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,92.3076923076923,100,85.0,0.2000000000000001,0.0769230769230769,1,0.9411764705882352,1,1,6,5,afternoon,Tuesday,0
8521,64.4,Average,MQI: 64.4 (Average) | Competitiveness: 47 | Skill Balance: 62 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,47.05882352941176,61.53846153846154,100,15.0,1.0,0.3846153846153845,9,0.4705882352941176,0,0,13,4,night,Wednesday,0
8522,72.66,Good,MQI: 72.7 (Good) | Competitiveness: 65 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,64.70588235294117,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,6,0.6470588235294117,0,1,8,2,night,Thursday,0
8523,93.28,Elite,MQI: 93.3 (Elite) | Competitiveness: 94 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,100.0,100,65.0,0.0,0.0,1,0.9411764705882352,0,0,7,8,afternoon,Friday,0
8524,71.64,Good,MQI: 71.6 (Good) | Competitiveness: 53 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,52.94117647058824,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,8,0.5294117647058824,0,1,15,7,afternoon,Saturday,1
8525,94.36,Elite,MQI: 94.4 (Elite) | Competitiveness: 94 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,92.3076923076923,100,85.0,0.2000000000000001,0.0769230769230769,1,0.9411764705882352,1,1,8,9,night,Sunday,1
8526,80.92,Elite,MQI: 80.9 (Elite) | Competitiveness: 82 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,3,0.8235294117647058,0,0,9,6,morning,Monday,0
8527,75.6,Good,MQI: 75.6 (Good) | Competitiveness: 76 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,4,0.7647058823529411,0,1,2,6,morning,Tuesday,0
8528,93.28,Elite,MQI: 93.3 (Elite) | Competitiveness: 94 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,100.0,100,65.0,0.0,0.0,1,0.9411764705882352,0,1,8,9,night,Wednesday,0
8529,89.49,Elite,MQI: 89.5 (Elite) | Competitiveness: 82 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Competitiveness,Competitiveness,82.35294117647058,84.6153846153846,100,85.0,0.4000000000000003,0.1538461538461539,3,0.8235294117647058,1,1,2,5,evening,Thursday,0
8530,92.89,Elite,MQI: 92.9 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,85.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,1,1,8,6,afternoon,Friday,0
8531,90.96,Elite,MQI: 91.0 (Elite) | Competitiveness: 88 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Skill Balance,Skill Balance,88.23529411764706,84.6153846153846,100,85.0,0.4000000000000003,0.1538461538461539,2,0.8823529411764706,1,0,7,5,evening,Saturday,1
8532,80.92,Elite,MQI: 80.9 (Elite) | Competitiveness: 82 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,3,0.8235294117647058,0,0,6,9,night,Sunday,1
8533,75.6,Good,MQI: 75.6 (Good) | Competitiveness: 76 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,4,0.7647058823529411,0,1,10,6,afternoon,Monday,0
8534,87.51,Elite,MQI: 87.5 (Elite) | Competitiveness: 94 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,76.92307692307692,100,65.0,0.6000000000000005,0.2307692307692309,1,0.9411764705882352,0,1,8,9,night,Tuesday,0
8535,90.9,Elite,MQI: 90.9 (Elite) | Competitiveness: 100 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,100.0,84.6153846153846,100,65.0,0.4000000000000003,0.1538461538461539,0,1.0,0,1,4,4,evening,Wednesday,0
8536,93.28,Elite,MQI: 93.3 (Elite) | Competitiveness: 94 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,100.0,100,65.0,0.0,0.0,1,0.9411764705882352,0,1,4,5,night,Thursday,0
8537,86.14,Elite,MQI: 86.1 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,40.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,0,1,6,4,afternoon,Friday,0
8538,96.28,Elite,MQI: 96.3 (Elite) | Competitiveness: 94 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,100.0,100,85.0,0.0,0.0,1,0.9411764705882352,1,0,9,8,evening,Saturday,1
8539,95.83,Elite,MQI: 95.8 (Elite) | Competitiveness: 100 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,100.0,92.3076923076923,100,85.0,0.2000000000000001,0.0769230769230769,0,1.0,1,1,6,6,night,Sunday,1
8540,89.43,Elite,MQI: 89.4 (Elite) | Competitiveness: 94 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,84.6153846153846,100,65.0,0.4000000000000003,0.1538461538461539,1,0.9411764705882352,0,0,1,2,evening,Monday,0
8541,90.51,Elite,MQI: 90.5 (Elite) | Competitiveness: 94 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Skill Balance,Skill Balance,94.11764705882352,76.92307692307692,100,85.0,0.6000000000000005,0.2307692307692309,1,0.9411764705882352,1,1,10,11,afternoon,Tuesday,0
8542,86.14,Elite,MQI: 86.1 (Elite) | Competitiveness: 88 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,92.3076923076923,100,40.0,0.2000000000000001,0.0769230769230769,2,0.8823529411764706,0,1,7,5,evening,Wednesday,0
8543,77.52,Good,MQI: 77.5 (Good) | Competitiveness: 76 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,4,0.7647058823529411,0,0,7,3,night,Thursday,0
8544,92.43,Elite,MQI: 92.4 (Elite) | Competitiveness: 94 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Skill Balance,Skill Balance,94.11764705882352,84.6153846153846,100,85.0,0.4000000000000003,0.1538461538461539,1,0.9411764705882352,1,0,8,7,night,Friday,0
8545,63.95,Average,MQI: 64.0 (Average) | Competitiveness: 53 | Skill Balance: 54 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,52.94117647058824,53.846153846153875,100,15.0,1.1999999999999993,0.4615384615384612,8,0.5294117647058824,0,0,1,9,evening,Saturday,1
8546,77.52,Good,MQI: 77.5 (Good) | Competitiveness: 76 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,4,0.7647058823529411,0,1,3,7,evening,Sunday,1
8547,66.77,Good,MQI: 66.8 (Good) | Competitiveness: 41 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,41.17647058823529,76.92307692307693,100,15.0,0.5999999999999996,0.2307692307692306,10,0.4117647058823529,0,1,10,0,evening,Monday,0
8548,89.43,Elite,MQI: 89.4 (Elite) | Competitiveness: 94 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,84.6153846153846,100,65.0,0.4000000000000003,0.1538461538461539,1,0.9411764705882352,0,0,3,4,morning,Tuesday,0
8549,82.84,Elite,MQI: 82.8 (Elite) | Competitiveness: 82 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,100.0,100,15.0,0.0,0.0,3,0.8235294117647058,0,1,4,1,afternoon,Wednesday,0
8550,93.28,Elite,MQI: 93.3 (Elite) | Competitiveness: 94 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,100.0,100,65.0,0.0,0.0,1,0.9411764705882352,0,1,6,7,evening,Thursday,0
8551,81.37,Elite,MQI: 81.4 (Elite) | Competitiveness: 76 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,100.0,100,15.0,0.0,0.0,4,0.7647058823529411,0,1,12,8,night,Friday,0
8552,71.19,Good,MQI: 71.2 (Good) | Competitiveness: 59 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,58.82352941176471,76.92307692307693,100,15.0,0.5999999999999996,0.2307692307692306,7,0.5882352941176471,0,0,5,12,evening,Saturday,1
8553,72.09,Good,MQI: 72.1 (Good) | Competitiveness: 47 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,47.05882352941176,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,9,0.4705882352941176,0,1,13,4,night,Sunday,1
8554,82.29,Elite,MQI: 82.3 (Elite) | Competitiveness: 88 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,76.92307692307693,100,40.0,0.5999999999999996,0.2307692307692306,2,0.8823529411764706,0,1,6,4,night,Monday,0
8555,66.32,Good,MQI: 66.3 (Good) | Competitiveness: 47 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,47.05882352941176,69.23076923076925,100,15.0,0.7999999999999998,0.3076923076923075,9,0.4705882352941176,0,0,12,3,night,Tuesday,0
8556,72.66,Good,MQI: 72.7 (Good) | Competitiveness: 65 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,64.70588235294117,76.92307692307693,100,15.0,0.5999999999999996,0.2307692307692306,6,0.6470588235294117,0,1,12,6,night,Wednesday,0
8557,76.05,Good,MQI: 76.0 (Good) | Competitiveness: 71 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,5,0.7058823529411764,0,1,5,10,evening,Thursday,0
8558,75.15,Good,MQI: 75.2 (Good) | Competitiveness: 82 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,69.23076923076925,100,15.0,0.7999999999999998,0.3076923076923075,3,0.8235294117647058,0,1,8,5,evening,Friday,0
8559,76.05,Good,MQI: 76.0 (Good) | Competitiveness: 71 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,5,0.7058823529411764,0,1,10,5,afternoon,Saturday,1
8560,84.21,Elite,MQI: 84.2 (Elite) | Competitiveness: 88 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,84.6153846153846,100,40.0,0.4000000000000003,0.1538461538461539,2,0.8823529411764706,0,1,6,4,afternoon,Sunday,1
8561,93.9,Elite,MQI: 93.9 (Elite) | Competitiveness: 100 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Skill Balance,Skill Balance,100.0,84.61538461538464,100,85.0,0.3999999999999994,0.1538461538461536,0,1.0,1,0,5,5,afternoon,Monday,0
8562,67.79,Good,MQI: 67.8 (Good) | Competitiveness: 53 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,52.94117647058824,69.23076923076925,100,15.0,0.7999999999999998,0.3076923076923075,8,0.5294117647058824,0,0,1,9,morning,Tuesday,0
8563,89.43,Elite,MQI: 89.4 (Elite) | Competitiveness: 94 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,84.6153846153846,100,65.0,0.4000000000000003,0.1538461538461539,1,0.9411764705882352,0,0,8,9,afternoon,Wednesday,0
8564,84.21,Elite,MQI: 84.2 (Elite) | Competitiveness: 88 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,84.6153846153846,100,40.0,0.4000000000000003,0.1538461538461539,2,0.8823529411764706,0,1,5,3,evening,Thursday,0
8565,77.52,Good,MQI: 77.5 (Good) | Competitiveness: 76 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,4,0.7647058823529411,0,0,4,8,night,Friday,0
8566,91.36,Elite,MQI: 91.4 (Elite) | Competitiveness: 94 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,92.3076923076923,100,65.0,0.2000000000000001,0.0769230769230769,1,0.9411764705882352,0,1,6,7,evening,Saturday,1
8567,96.28,Elite,MQI: 96.3 (Elite) | Competitiveness: 94 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 85 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,100.0,100,85.0,0.0,0.0,1,0.9411764705882352,1,0,3,4,night,Sunday,1
8568,88.06,Elite,MQI: 88.1 (Elite) | Competitiveness: 88 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,100.0,100,40.0,0.0,0.0,2,0.8823529411764706,0,1,8,6,morning,Monday,0
8569,92.83,Elite,MQI: 92.8 (Elite) | Competitiveness: 100 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,100.0,92.3076923076923,100,65.0,0.2000000000000001,0.0769230769230769,0,1.0,0,0,6,6,morning,Tuesday,0
8570,88.06,Elite,MQI: 88.1 (Elite) | Competitiveness: 88 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 40 | Primary drag: Comeback Factor,Comeback Factor,88.23529411764706,100.0,100,40.0,0.0,0.0,2,0.8823529411764706,0,1,8,10,afternoon,Wednesday,0
8571,72.66,Good,MQI: 72.7 (Good) | Competitiveness: 65 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,64.70588235294117,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,6,0.6470588235294117,0,1,0,6,morning,Thursday,0
8572,77.97,Good,MQI: 78.0 (Good) | Competitiveness: 71 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,5,0.7058823529411764,0,0,4,9,evening,Friday,0
8573,76.05,Good,MQI: 76.0 (Good) | Competitiveness: 71 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,84.61538461538464,100,15.0,0.3999999999999994,0.1538461538461536,5,0.7058823529411764,0,1,13,8,evening,Saturday,1
8574,75.6,Good,MQI: 75.6 (Good) | Competitiveness: 76 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,4,0.7647058823529411,0,0,2,6,afternoon,Sunday,1
8575,71.19,Good,MQI: 71.2 (Good) | Competitiveness: 59 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,58.82352941176471,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,7,0.5882352941176471,0,1,10,3,afternoon,Monday,0
8576,77.07,Good,MQI: 77.1 (Good) | Competitiveness: 82 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,3,0.8235294117647058,0,0,9,6,evening,Tuesday,0
8577,89.43,Elite,MQI: 89.4 (Elite) | Competitiveness: 94 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,84.6153846153846,100,65.0,0.4000000000000003,0.1538461538461539,1,0.9411764705882352,0,0,6,7,morning,Wednesday,0
8578,74.13,Good,MQI: 74.1 (Good) | Competitiveness: 71 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,5,0.7058823529411764,0,0,2,7,afternoon,Thursday,0
8579,76.96,Good,MQI: 77.0 (Good) | Competitiveness: 59 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,58.82352941176471,100.0,100,15.0,0.0,0.0,7,0.5882352941176471,0,1,1,8,afternoon,Friday,0
8580,66.32,Good,MQI: 66.3 (Good) | Competitiveness: 47 | Skill Balance: 69 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,47.05882352941176,69.23076923076925,100,15.0,0.7999999999999998,0.3076923076923075,9,0.4705882352941176,0,1,11,2,night,Saturday,1
8581,93.28,Elite,MQI: 93.3 (Elite) | Competitiveness: 94 | Skill Balance: 100 | Quit Penalty: 100 | Comeback Factor: 65 | Primary drag: Comeback Factor,Comeback Factor,94.11764705882352,100.0,100,65.0,0.0,0.0,1,0.9411764705882352,0,1,5,4,night,Sunday,1
8582,77.07,Good,MQI: 77.1 (Good) | Competitiveness: 82 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,3,0.8235294117647058,0,1,5,8,evening,Monday,0
8583,75.6,Good,MQI: 75.6 (Good) | Competitiveness: 76 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,76.92307692307693,100,15.0,0.5999999999999996,0.2307692307692306,4,0.7647058823529411,0,0,8,12,afternoon,Tuesday,0
8584,78.99,Good,MQI: 79.0 (Good) | Competitiveness: 82 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,82.35294117647058,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,3,0.8235294117647058,0,0,6,9,afternoon,Wednesday,0
8585,79.44,Good,MQI: 79.4 (Good) | Competitiveness: 76 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,4,0.7647058823529411,0,1,6,2,afternoon,Thursday,0
8586,77.52,Good,MQI: 77.5 (Good) | Competitiveness: 76 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,4,0.7647058823529411,0,1,8,4,night,Friday,0
8587,79.44,Good,MQI: 79.4 (Good) | Competitiveness: 76 | Skill Balance: 92 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,92.3076923076923,100,15.0,0.2000000000000001,0.0769230769230769,4,0.7647058823529411,0,1,8,4,night,Saturday,1
8588,75.6,Good,MQI: 75.6 (Good) | Competitiveness: 76 | Skill Balance: 77 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,76.47058823529412,76.92307692307692,100,15.0,0.6000000000000005,0.2307692307692309,4,0.7647058823529411,0,0,10,14,morning,Sunday,1
8589,76.05,Good,MQI: 76.0 (Good) | Competitiveness: 71 | Skill Balance: 85 | Quit Penalty: 100 | Comeback Factor: 15 | Primary drag: Comeback Factor,Comeback Factor,70.58823529411764,84.6153846153846,100,15.0,0.4000000000000003,0.1538461538461539,5,0.7058823529411764,0,0,10,15,afternoon,Monday,0
